seed,cpu_physical_cores,cpu_logical_cores,cpu_clock_ghz,ram_mb,avg_cpu_usage,avg_ram_usage,peak_cpu_usage,peak_ram_usage,learning_rate,batch_size,buffer_size,hidden_units,num_layers,gamma,strength,keep_checkpoints,max_steps,time_horizon,summary_freq,buffer_init_steps,tau,steps_per_update,init_entcoef,reward_signal_steps_per_update,beta,epsilon,lambd,num_epoch,train_duration_s,final_mean_reward,final_std_reward,steps_to_convergence,algo_sac,os_name_Windows,os_name_macOS,time_to_convergence,converged
0.0,14,20,2.6,32392.73,14.41,830.28,44.39,855.42,0.0003,32.0,71584.0,115.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,10206.445,100.0,0.0,590000.0,False,True,False,509.19,1
0.0,14,20,2.6,32392.73,16.46,974.71,40.54,1069.32,0.0003,32.0,163008.0,113.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,9826.151,100.0,0.0,1050000.0,False,True,False,1312.485,1
0.0,14,20,2.6,32392.73,12.24,1131.17,27.2,1512.83,0.0003,32.0,404288.0,119.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3316.433,100.0,0.0,2510000.0,False,True,False,3182.703,1
0.0,14,20,2.6,32392.73,15.33,1169.14,43.7,1401.36,0.0003,32.0,337248.0,76.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,9446.249,100.0,0.0,2410000.0,False,True,False,2401.214,1
0.0,14,20,1.5,32392.73,13.66,714.21,35.52,850.29,0.0003,32.0,91936.0,70.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2332.693,100.0,0.0,680000.0,False,True,False,1631.228,1
0.0,14,20,2.6,32392.73,14.54,1091.49,45.85,1265.23,0.0003,32.0,269088.0,89.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,10768.66,100.0,0.0,2300000.0,False,True,False,2579.394,1
0.0,14,20,2.6,32392.73,15.67,840.81,50.36,871.4,0.0003,32.0,78432.0,94.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,9525.714,100.0,0.0,660000.0,False,True,False,682.904,1
0.0,14,20,1.5,32392.73,17.02,912.31,46.34,984.77,0.0003,32.0,107712.0,67.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,10302.899,100.0,0.0,860000.0,False,True,False,1586.591,1
0.0,14,20,2.6,32392.73,13.79,691.31,34.87,840.35,0.0003,32.0,68704.0,81.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,13752.651,100.0,0.0,580000.0,False,True,False,675.62,1
0.0,14,20,2.6,32392.73,16.35,1057.01,43.68,1230.09,0.0003,32.0,247648.0,83.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,9192.402,100.0,0.0,1770000.0,False,True,False,2037.234,1
0.0,14,20,2.6,32392.73,15.13,764.86,39.65,1176.89,0.0003,32.0,254368.0,89.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2352.094,100.0,0.0,1560000.0,False,True,False,2111.379,1
0.0,14,20,2.6,32392.73,13.93,1058.24,36.51,1334.55,0.0003,32.0,321952.0,112.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2597.18,100.0,0.0,2300000.0,False,True,False,2584.452,1
0.0,14,20,1.5,32392.73,13.5,982.26,47.73,1589.44,0.0003,32.0,443776.0,88.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,25766.869,100.0,0.0,2930000.0,False,True,False,7245.375,1
0.0,14,20,2.6,32392.73,14.54,718.08,35.79,1020.28,0.0003,32.0,176576.0,115.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,18841.251,100.0,0.0,1270000.0,False,True,False,2524.79,1
0.0,14,20,1.5,32392.73,11.95,887.88,33.67,1555.1,0.0003,32.0,420608.0,119.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,29001.06,100.0,0.0,2710000.0,False,True,False,9766.74,1
0.0,14,20,2.6,32392.73,13.8,1056.53,38.37,1209.73,0.0003,32.0,241664.0,95.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,12100.549,100.0,0.0,1480000.0,False,True,False,1879.438,1
0.0,14,20,2.6,32392.73,12.42,750.78,35.79,1162.8,0.0003,32.0,240288.0,93.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,26778.9,100.0,0.0,1720000.0,False,True,False,6566.468,1
0.0,14,20,2.6,32392.73,13.11,897.39,33.45,1167.42,0.0003,32.0,244544.0,71.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3205.572,100.0,0.0,1560000.0,False,True,False,3116.875,1
0.0,14,20,2.6,32392.73,13.74,1154.78,35.57,1364.61,0.0003,32.0,321056.0,104.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,13792.287,100.0,0.0,2270000.0,False,True,False,3205.73,1
0.0,14,20,2.6,32392.73,13.72,1172.11,34.55,1416.95,0.0003,32.0,341024.0,88.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,11300.889,100.0,0.0,2270000.0,False,True,False,2569.69,1
0.0,14,20,2.6,32392.73,12.93,1136.45,32.95,1529.5,0.0003,32.0,412256.0,70.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3023.471,100.0,0.0,2530000.0,False,True,False,3011.921,1
0.0,14,20,1.5,32392.73,14.67,729.81,36.53,1067.16,0.0003,32.0,202432.0,121.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,16242.467,100.0,0.0,1660000.0,False,True,False,4508.177000000001,1
0.0,14,20,2.6,32392.73,11.85,801.55,24.91,1043.23,0.0003,32.0,185312.0,115.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3502.479,100.0,0.0,1350000.0,False,True,False,3482.412,1
0.0,14,20,2.6,32392.73,15.49,888.83,42.96,946.79,0.0003,32.0,98400.0,74.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,9804.936,100.0,0.0,820000.0,False,True,False,841.581,1
0.0,14,20,2.6,32392.73,11.8,832.41,29.12,1236.33,0.0003,32.0,278752.0,66.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,4953.9490000000005,100.0,0.0,1770000.0,False,True,False,4890.857,1
0.0,14,20,2.6,32392.73,15.23,1201.37,45.27,1516.04,0.0003,32.0,399488.0,113.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,10079.616,100.0,0.0,3250000.0,False,True,False,3391.358,1
0.0,14,20,2.6,32392.73,10.29,699.52,21.23,714.32,0.0003,32.0,34848.0,127.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1428.414,100.0,0.0,370000.0,False,True,False,990.421,1
0.0,14,20,2.6,32392.73,13.91,1086.68,32.95,1373.39,0.0003,32.0,337312.0,107.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,3141.354,100.0,0.0,2760000.0,False,True,False,3099.647,1
0.0,14,20,2.6,32392.73,13.96,1159.59,40.13,1410.27,0.0003,32.0,345536.0,70.0,2.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,11611.939,100.0,0.0,2340000.0,False,True,False,2754.779,1
0.0,14,20,2.6,32392.73,13.03,792.48,30.54,849.9,0.0003,32.0,90976.0,67.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,875.348,100.0,0.0,680000.0,False,True,False,859.051,1
0.0,14,20,2.6,32392.73,13.84,1144.17,36.93,1386.88,0.0003,32.0,331840.0,95.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,11862.445,100.0,0.0,2250000.0,False,True,False,2664.556,1
0.0,14,20,2.6,32392.73,14.34,869.7,30.75,1047.93,0.0003,32.0,187936.0,76.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,2185.632,100.0,0.0,1230000.0,False,True,False,2185.632,1
0.0,14,20,2.6,32392.73,14.16,955.53,40.09,1046.08,0.0003,32.0,157792.0,87.0,1.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,10686.981,100.0,0.0,1470000.0,False,True,False,1634.209,1
0.0,14,20,2.6,32392.73,13.38,906.25,32.2,1107.66,0.0003,32.0,213632.0,71.0,3.0,0.99,1.0,5.0,10000000.0,64.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.005,0.2,0.95,3.0,1793.496,100.0,0.0,1490000.0,False,True,False,1736.991,1
0.0,14,20,2.6,32392.73,5.94,1857.24,12.9,1902.39,0.0003,64.0,617600.0,182.0,3.0,0.817805190526165,1.0,5.0,10000000.0,1898.0,50000.0,8289.0,0.0094877854031474,10.0,0.7244913003572728,19.0,0.0,0.0,0.0,0.0,21133.932,100.0,0.0,500000.0,True,True,False,1081.931,1
0.0,14,20,2.6,32392.73,5.71,1640.19,37.98,1908.07,0.0003,64.0,620928.0,265.0,3.0,0.9337687579413874,1.0,5.0,10000000.0,2026.0,50000.0,8977.0,0.0072153852538583,13.0,0.5863838931885306,5.0,0.0,0.0,0.0,0.0,47047.962,100.0,0.0,3400000.0,True,True,False,7424.035000000001,1
0.0,14,20,2.6,32392.73,5.07,1538.94,8.4,1796.14,0.0003,64.0,790912.0,76.0,2.0,0.9688839988600874,1.0,5.0,10000000.0,1697.0,50000.0,1913.0,0.0089954271232814,1.0,0.9895253646800612,16.0,0.0,0.0,0.0,0.0,34610.213,100.0,0.0,2250000.0,True,True,False,33395.209,1
0.0,14,20,1.5,32392.73,9.72,1085.53,18.29,1442.19,0.0003,64.0,368192.0,466.0,3.0,0.9233324131678065,1.0,5.0,10000000.0,387.0,50000.0,5458.0,0.0071478047579656,1.0,0.9301112652167164,2.0,0.0,0.0,0.0,0.0,458513.1670000001,100.0,0.0,9750000.0,True,True,False,448314.888,1
0.0,14,20,2.6,32392.73,5.05,1761.34,9.23,2161.12,0.0003,64.0,755520.0,103.0,2.0,0.8500115082139043,1.0,5.0,10000000.0,2034.0,50000.0,1396.0,0.0076675796751071,1.0,0.522160685224579,10.0,0.0,0.0,0.0,0.0,157492.237,100.0,0.0,200000.0,True,True,False,2077.525,1
0.0,14,20,2.6,32392.73,5.09,1806.26,7.48,2186.23,0.0003,64.0,778880.0,128.0,2.0,0.8246153150516967,1.0,5.0,10000000.0,1806.0,50000.0,2298.0,0.0052766891199773,1.0,0.593657645062674,15.0,0.0,0.0,0.0,0.0,150560.475,98.11,13.366,9050000.0,True,True,False,129542.495,1
0.0,14,20,2.6,32392.73,7.6,1886.0,15.67,2331.77,0.0003,64.0,823104.0,403.0,3.0,0.8153390322708721,1.0,5.0,10000000.0,1800.0,50000.0,4085.0,0.0059566539627587,3.0,0.7553455718114843,8.0,0.0,0.0,0.0,0.0,99513.705,27.965,26.136,0.0,True,True,False,-1.0,0
0.0,14,20,2.6,32392.73,6.0,805.17,26.29,808.25,0.0003,64.0,67584.0,358.0,1.0,0.9458871969645354,1.0,5.0,10000000.0,669.0,50000.0,6821.0,0.0053354676348552,13.0,0.5723437112899297,9.0,0.0,0.0,0.0,0.0,14785.492,92.377,26.408,5850000.0,True,True,False,8702.955,1
0.0,14,20,2.6,32392.73,7.07,1210.21,11.47,1662.9,0.0003,64.0,833152.0,348.0,3.0,0.851379957575771,1.0,5.0,10000000.0,471.0,50000.0,3961.0,0.0072014727958354,13.0,0.7051613449305529,19.0,0.0,0.0,0.0,0.0,1082.695,99.704,2.072,400000.0,True,True,False,875.754,1
0.0,14,20,2.6,32392.73,6.87,1120.68,21.37,1320.55,0.0003,64.0,318400.0,303.0,3.0,0.8799293601017587,1.0,5.0,10000000.0,288.0,50000.0,9268.0,0.0085975125320596,4.0,0.8658636457319044,18.0,0.0,0.0,0.0,0.0,87071.639,96.402,12.621,6300000.0,True,True,False,47023.866,1
0.0,14,20,2.6,32392.73,6.2,1068.9,15.76,1075.53,0.0003,64.0,205376.0,198.0,1.0,0.8234246976017736,1.0,5.0,10000000.0,1634.0,50000.0,694.0,0.0057703680946014,12.0,0.5584025755000198,9.0,0.0,0.0,0.0,0.0,14230.465,3.07,2.706,0.0,True,True,False,-1.0,0
0.0,14,20,2.6,32392.73,6.68,1634.95,13.54,1881.91,0.0003,64.0,622272.0,380.0,2.0,0.92747938448935,1.0,5.0,10000000.0,1912.0,50000.0,3241.0,0.00878169201082,19.0,0.6161349795529376,15.0,0.0,0.0,0.0,0.0,13620.786,100.0,0.0,400000.0,True,True,False,1325.572,1
0.0,14,20,1.5,32392.73,6.31,1112.96,15.77,1405.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25757.048,2.0,1.472,0.0,False,True,False,-1.0,0
0.0,14,20,2.6,32392.73,5.6,972.66,19.46,978.48,0.0003,64.0,151232.0,114.0,3.0,0.9311916346947692,1.0,5.0,10000000.0,852.0,50000.0,8547.0,0.0085647794389993,12.0,0.5123648592638903,14.0,0.0,0.0,0.0,0.0,16582.172,100.0,0.0,4700000.0,True,True,False,8100.82,1
0.0,14,20,2.6,32392.73,6.37,1270.52,34.17,1285.28,0.0003,64.0,311424.0,286.0,1.0,0.8548948063593165,1.0,5.0,10000000.0,732.0,50000.0,362.0,0.0052610829985482,12.0,0.917975788101736,14.0,0.0,0.0,0.0,0.0,15009.799,81.453,38.745,0.0,True,True,False,-1.0,0
0.0,14,20,2.6,32392.73,5.07,996.79,13.54,1003.95,0.0003,64.0,164544.0,66.0,2.0,0.8569215242935381,1.0,5.0,10000000.0,1523.0,50000.0,5795.0,0.0080546253947173,14.0,0.6577488844422633,15.0,0.0,0.0,0.0,0.0,13787.66,92.659,25.954,8250000.0,True,True,False,11445.89,1
0.0,14,20,2.6,32392.73,6.06,1662.1,16.22,1950.2,0.0003,64.0,665664.0,77.0,2.0,0.9779067670315844,1.0,5.0,10000000.0,882.0,50000.0,8412.0,0.0070131262670239,18.0,0.9350749619267036,15.0,0.0,0.0,0.0,0.0,2031.667,100.0,0.0,1350000.0,True,True,False,1896.287,1
0.0,14,20,2.6,32392.73,5.33,1149.73,21.34,1161.27,0.0003,64.0,245632.0,70.0,2.0,0.8048093211626101,1.0,5.0,10000000.0,1203.0,50000.0,5240.0,0.0075792759461588,13.0,0.69611681940924,3.0,0.0,0.0,0.0,0.0,17201.9,58.949,48.576,0.0,True,True,False,-1.0,0
0.0,14,20,2.6,32392.73,5.36,911.53,18.62,919.21,0.0003,64.0,120832.0,159.0,1.0,0.8745622752368736,1.0,5.0,10000000.0,1919.0,50000.0,6399.0,0.0063738676462425,20.0,0.956990390027692,17.0,0.0,0.0,0.0,0.0,11534.975,92.626,26.071,0.0,True,True,False,-1.0,0
0.0,14,20,2.6,32392.73,5.76,1437.27,8.6,2130.39,0.0003,64.0,832896.0,108.0,3.0,0.8377979485198248,1.0,5.0,10000000.0,460.0,50000.0,3944.0,0.0059376315372052,19.0,0.5691729451486052,1.0,0.0,0.0,0.0,0.0,2085.191,100.0,0.0,650000.0,True,True,False,1811.249,1
0.0,14,20,2.6,32392.73,4.84,572.82,8.31,951.67,0.0003,64.0,152192.0,49.0,2.0,0.8967654289884968,1.0,5.0,10000000.0,1016.0,50000.0,4742.0,0.0082729707528472,12.0,0.868756260177804,5.0,0.0,0.0,0.0,0.0,28911.757,100.0,0.0,0.0,True,True,False,-1.0,0
0.0,14,20,2.6,32392.73,4.87,492.96,20.13,775.77,0.0003,64.0,52864.0,39.0,1.0,0.8433364247368504,1.0,5.0,10000000.0,199.0,50000.0,5672.0,0.0060079023872579,1.0,0.7424713145248425,13.0,0.0,0.0,0.0,0.0,100314.189,82.121,38.119,1350000.0,True,True,False,11486.349,1
0.0,14,20,1.5,32392.73,5.0,698.85,9.32,965.56,0.0003,64.0,145216.0,122.0,3.0,0.9282355472387752,1.0,5.0,10000000.0,1588.0,50000.0,5819.0,0.0065161932307163,9.0,0.5860520700103203,12.0,0.0,0.0,0.0,0.0,38878.733,100.0,0.0,7550000.0,True,True,False,34008.112,1
0.0,14,20,2.6,32392.73,8.65,1563.16,19.95,1844.71,0.0003,64.0,578944.0,506.0,3.0,0.8325171817897535,1.0,5.0,10000000.0,900.0,50000.0,2164.0,0.0095993140050829,6.0,0.8330891000894185,1.0,0.0,0.0,0.0,0.0,62403.447,100.0,0.0,9650000.0,True,True,False,60131.559,1
0.0,14,20,2.6,32392.73,6.61,1049.77,12.83,1342.5,0.0003,64.0,411392.0,208.0,2.0,0.9161012355472504,1.0,5.0,10000000.0,1407.0,50000.0,9132.0,0.0096560371775377,8.0,0.5215716623644546,3.0,0.0,0.0,0.0,0.0,1125.644,100.0,0.0,300000.0,True,True,False,968.282,1
0.0,14,20,2.6,32392.73,6.59,1579.75,21.49,1835.92,0.0003,64.0,592128.0,393.0,2.0,0.9200088814330952,1.0,5.0,10000000.0,440.0,50000.0,380.0,0.0054618521199808,19.0,0.5887106183703593,15.0,0.0,0.0,0.0,0.0,36614.529,98.098,13.582,350000.0,True,True,False,636.462,1
0.0,14,20,2.6,32392.73,4.95,1805.42,6.65,2371.45,0.0003,64.0,871488.0,328.0,1.0,0.9259822735696452,1.0,5.0,10000000.0,1821.0,50000.0,6540.0,0.0080861657895242,3.0,0.597823213680317,16.0,0.0,0.0,0.0,0.0,9905.75,100.0,0.0,2350000.0,True,True,False,8955.423999999999,1
0.0,14,20,1.5,32392.73,7.17,1646.47,44.8,1736.59,0.0003,64.0,710144.0,512.0,1.0,0.8855416782848559,1.0,5.0,10000000.0,588.0,50000.0,943.0,0.0084363118896217,13.0,0.7385553715232522,18.0,0.0,0.0,0.0,0.0,17968.421,71.133,43.605,0.0,True,True,False,-1.0,0
0.0,14,20,2.6,32392.73,5.62,990.8,10.03,1145.73,0.0003,64.0,354624.0,225.0,2.0,0.9915633662904852,1.0,5.0,10000000.0,475.0,50000.0,8332.0,0.0060281233885348,8.0,0.5291800745462698,20.0,0.0,0.0,0.0,0.0,41781.995,100.0,0.0,250000.0,True,True,False,1788.021,1
0.0,14,20,2.6,32392.73,6.26,1304.68,15.64,1481.63,0.0003,64.0,408704.0,287.0,3.0,0.8124172655065267,1.0,5.0,10000000.0,94.0,50000.0,9109.0,0.0075463436123511,19.0,0.9101357074293874,15.0,0.0,0.0,0.0,0.0,16746.877,41.806,34.378,600000.0,True,True,False,1067.776,1
0.0,14,20,2.6,32392.73,5.14,1329.71,10.02,1392.32,0.0003,64.0,364736.0,41.0,3.0,0.8428610284597264,1.0,5.0,10000000.0,1426.0,50000.0,7102.0,0.0056292332532914,16.0,0.727368196316964,18.0,0.0,0.0,0.0,0.0,10239.89,98.133,13.199,3850000.0,True,True,False,1341.622,1
0.0,14,20,2.6,32392.73,5.3,903.68,14.21,951.54,0.0003,64.0,134720.0,163.0,2.0,0.8881099939570651,1.0,5.0,10000000.0,1726.0,50000.0,6069.0,0.0081454887547483,8.0,0.8808721359998053,2.0,0.0,0.0,0.0,0.0,48485.071,98.073,13.629,4450000.0,True,True,False,11954.101,1
0.0,14,20,2.6,32392.73,7.18,1058.67,13.49,1156.68,0.0003,64.0,227392.0,372.0,3.0,0.8814009606867841,1.0,5.0,10000000.0,689.0,50000.0,7609.0,0.0087422904743188,4.0,0.992792745749198,3.0,0.0,0.0,0.0,0.0,61385.368,100.0,0.0,9000000.0,True,True,False,54116.364,1
0.0,14,20,2.6,32392.73,5.18,2005.72,10.04,2065.35,0.0003,64.0,706752.0,76.0,3.0,0.8601272379031848,1.0,5.0,10000000.0,1143.0,50000.0,4575.0,0.0096686295848611,11.0,0.8146497811670674,13.0,0.0,0.0,0.0,0.0,14914.733,100.0,0.0,550000.0,True,True,False,837.055,1
0.0,14,20,1.5,32392.73,4.79,1471.88,10.04,1690.26,0.0003,64.0,519104.0,144.0,2.0,0.9230424759495386,1.0,5.0,10000000.0,1713.0,50000.0,9647.0,0.0053729505430036,6.0,0.7628101086812981,12.0,0.0,0.0,0.0,0.0,52054.028,100.0,0.0,250000.0,True,True,False,732.12,1
0.0,14,20,2.6,32392.73,7.32,1897.29,27.74,1950.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19792.005,67.431,35.202,0.0,False,True,False,-1.0,0
0.0,14,20,1.5,32392.73,4.78,946.15,7.16,1108.5,0.0003,64.0,222592.0,80.0,1.0,0.959525964605744,1.0,5.0,10000000.0,2027.0,50000.0,8894.0,0.0092684834163351,11.0,0.6379310421014386,4.0,0.0,0.0,0.0,0.0,28724.106,92.6,26.163,0.0,True,True,False,-1.0,0
0.0,14,20,2.6,32392.73,4.87,1450.51,7.13,1474.24,0.0003,64.0,406400.0,57.0,1.0,0.9832742975723812,1.0,5.0,10000000.0,1950.0,50000.0,5694.0,0.0051617394257849,13.0,0.6575218335005671,3.0,0.0,0.0,0.0,0.0,15864.599,94.246,23.254,0.0,True,True,False,-1.0,0
0.0,14,20,2.6,32392.73,6.36,1296.57,20.6,1312.46,0.0003,64.0,328256.0,429.0,1.0,0.8366744966074396,1.0,5.0,10000000.0,306.0,50000.0,3864.0,0.0057906399238318,7.0,0.5392989447130172,11.0,0.0,0.0,0.0,0.0,21293.263,47.549,48.019,0.0,True,True,False,-1.0,0
0.0,14,20,2.6,32392.73,6.32,1167.32,13.62,1300.48,0.0003,64.0,315904.0,356.0,2.0,0.925273576108926,1.0,5.0,10000000.0,1561.0,50000.0,5130.0,0.0050859415721048,12.0,0.8704116722248323,18.0,0.0,0.0,0.0,0.0,2768.051,100.0,0.0,350000.0,True,True,False,758.014,1
0.0,14,20,2.6,32392.73,6.94,1720.95,22.8,1867.13,0.0003,64.0,602432.0,352.0,3.0,0.8446265075172448,1.0,5.0,10000000.0,961.0,50000.0,2420.0,0.0061032963437039,14.0,0.9900619242250142,7.0,0.0,0.0,0.0,0.0,19832.364,100.0,0.0,400000.0,True,True,False,930.744,1
0.0,14,20,2.6,32392.73,6.31,2090.37,24.48,2155.55,0.0003,64.0,751232.0,365.0,1.0,0.8999454778827326,1.0,5.0,10000000.0,627.0,50000.0,2276.0,0.0061387413492321,15.0,0.6623812035866792,10.0,0.0,0.0,0.0,0.0,13304.649,85.789,34.809,0.0,True,True,False,-1.0,0
0.0,14,20,2.6,32392.73,5.62,553.04,17.29,854.22,0.0003,64.0,84416.0,302.0,2.0,0.8771839957801936,1.0,5.0,10000000.0,1857.0,50000.0,8414.0,0.0058164541950717,16.0,0.7941191772308351,12.0,0.0,0.0,0.0,0.0,30406.504,96.179,19.106,5750000.0,True,True,False,24857.451,1
0.0,14,20,1.5,32392.73,5.13,1325.51,17.18,1534.6,0.0003,64.0,562368.0,453.0,1.0,0.8431841384616063,1.0,5.0,10000000.0,1880.0,50000.0,9232.0,0.0092851666560553,16.0,0.8910985282204079,17.0,0.0,0.0,0.0,0.0,25546.178,75.585,42.728,0.0,True,True,False,-1.0,0
0.0,14,20,1.5,32392.73,6.56,1743.3,16.48,1847.23,0.0003,64.0,590720.0,440.0,2.0,0.933455151410522,1.0,5.0,10000000.0,385.0,50000.0,7434.0,0.0054887029172262,15.0,0.6147932944498264,2.0,0.0,0.0,0.0,0.0,31103.535,70.003,33.91,300000.0,True,True,False,809.922,1
0.0,14,20,2.6,32392.73,5.24,1899.79,7.14,2321.53,0.0003,64.0,851712.0,47.0,2.0,0.9518224153711264,1.0,5.0,10000000.0,1485.0,50000.0,9326.0,0.0059731129026273,9.0,0.8488731676854528,9.0,0.0,0.0,0.0,0.0,2771.724,100.0,0.0,1550000.0,True,True,False,2605.061,1
0.0,14,20,2.6,32392.73,5.06,784.7,7.14,787.55,0.0003,64.0,53760.0,330.0,1.0,0.924621766698548,1.0,5.0,10000000.0,1498.0,50000.0,9067.0,0.0072857439460043,12.0,0.6657499473001987,14.0,0.0,0.0,0.0,0.0,13786.32,96.258,18.712,4500000.0,True,True,False,6327.556,1
0.0,14,20,1.5,32392.73,6.19,906.57,11.47,950.66,0.0003,64.0,328000.0,307.0,2.0,0.8698718208350185,1.0,5.0,10000000.0,204.0,50000.0,9360.0,0.0096796344829378,1.0,0.8621968191674236,1.0,0.0,0.0,0.0,0.0,198557.424,100.0,0.0,7950000.0,True,True,False,143036.72,1
0.0,14,20,2.6,32392.73,6.76,718.44,15.05,917.96,0.0003,64.0,125696.0,310.0,2.0,0.8380890739347573,1.0,5.0,10000000.0,52.0,50000.0,1730.0,0.0084497195556518,10.0,0.7684563156838535,18.0,0.0,0.0,0.0,0.0,26530.871,100.0,0.0,6700000.0,True,True,False,20207.926,1
0.0,14,20,1.5,32392.73,7.34,1249.12,14.96,1406.15,0.0003,64.0,359360.0,355.0,3.0,0.8356063540350953,1.0,5.0,10000000.0,270.0,50000.0,4264.0,0.0077968467641636,2.0,0.7759232324130421,18.0,0.0,0.0,0.0,0.0,123520.837,0.983,0.645,0.0,True,True,False,-1.0,0
0.0,14,20,2.6,32392.73,6.29,1771.66,12.9,2066.82,0.0003,64.0,700352.0,440.0,2.0,0.9138442742479572,1.0,5.0,10000000.0,1577.0,50000.0,6985.0,0.0070960759609329,3.0,0.5787852058648397,20.0,0.0,0.0,0.0,0.0,96567.713,100.0,0.0,300000.0,True,True,False,1834.944,1
